Ticker,Date,Score,Pattern,Momentum,Fundamental,RS,MACD,Signal,Hist,RSI,ATR,StopLoss,TakeProfit,RevenueGrowth
3430.TWO,2026-03-12,65,35,15,15,0,0.57,0.71,-0.14,59.1,5.49,62.52,89.97,31.7
2887E.TW,2026-03-12,65,30,20,15,0,0.07,0.07,-0.0,58.3,0.26,49.78,51.08,78.0
2382.TW,2026-03-12,65,30,20,15,0,1.66,2.05,-0.39,52.3,9.71,269.08,317.63,53.0
6015.TWO,2026-03-12,65,35,15,15,0,0.17,0.28,-0.11,51.8,0.72,12.16,15.76,80.9
6021.TWO,2026-03-12,65,30,20,15,0,0.69,0.92,-0.23,56.1,1.53,29.44,37.09,375.1
5302.TWO,2026-03-12,60,35,10,15,0,0.01,0.14,-0.13,49.0,0.79,9.87,13.82,62.5
3006.TW,2026-03-12,60,15,15,15,15,0.82,2.23,-1.41,53.8,13.07,137.36,202.71,52.4
2484.TW,2026-03-12,60,35,15,5,5,0.17,0.55,-0.38,52.1,1.6,23.7,31.7,5.1
3533.TW,2026-03-12,60,20,20,5,15,49.36,50.05,-0.7,59.3,105.36,1594.28,2121.08,4.4
2049.TW,2026-03-12,60,25,20,5,10,2.89,3.57,-0.68,55.0,13.57,216.86,284.71,2.0
6654.TWO,2026-03-12,60,35,20,5,0,0.19,0.44,-0.25,54.7,3.1,87.1,102.6,8.2
4127.TWO,2026-03-12,60,35,10,15,0,0.21,0.5,-0.29,35.1,1.54,33.22,40.92,40.4
6770.TW,2026-03-12,60,25,10,10,15,1.49,2.89,-1.4,48.8,5.43,52.24,79.39,12.3
3556.TWO,2026-03-12,55,30,15,10,0,0.17,0.67,-0.51,40.8,1.91,38.18,47.73,13.1
3684.TWO,2026-03-12,55,35,15,5,0,0.96,1.19,-0.23,56.3,4.36,52.58,74.38,0.9
8091.TWO,2026-03-12,55,30,20,5,0,1.08,1.83,-0.75,52.9,6.43,124.64,156.79,8.2
2486.TW,2026-03-12,50,20,10,5,15,4.76,6.68,-1.92,45.8,9.61,119.28,167.33,6.1
5434.TW,2026-03-12,50,25,20,5,0,1.23,2.28,-1.05,55.7,13.46,305.58,372.88,8.7
8147.TWO,2026-03-12,50,25,15,10,0,3.97,5.26,-1.29,47.0,6.43,113.64,145.79,13.8
6257.TW,2026-03-12,50,25,15,5,5,0.84,1.89,-1.05,51.8,8.61,112.28,155.33,7.1
3234.TWO,2026-03-12,50,25,15,10,0,6.37,8.04,-1.67,56.6,8.59,68.82,111.77,14.1
8081.TW,2026-03-12,50,25,20,5,0,2.43,3.64,-1.22,57.1,9.07,220.86,266.21,3.4
2303.TW,2026-03-12,45,30,5,5,5,0.03,0.69,-0.66,45.8,2.86,54.88,69.18,2.4
3526.TWO,2026-03-12,45,20,20,5,0,7.2,8.57,-1.37,50.3,15.25,256.5,332.75,6.7
3264.TWO,2026-03-12,45,15,15,15,0,1.2,2.2,-1.01,44.9,9.57,132.86,180.71,20.4
7709.TWO,2026-03-12,30,25,5,0,0,0.46,2.02,-1.57,37.6,4.26,46.48,67.78,0.0
