Ticker,Date,Score,Pattern,Momentum,Fundamental,RS,MACD,Signal,Hist,RSI,ATR,StopLoss,TakeProfit,RevenueGrowth
8064.TWO,2026-07-02,55,25,15,15,0,3.36,5.25,-1.9,59.0,11.47,123.56,180.91,29.9
3048.TW,2026-07-02,50,25,10,10,5,0.48,2.15,-1.67,28.3,3.64,57.02,75.22,17.2
6290.TWO,2026-07-02,50,25,15,10,0,0.88,2.56,-1.69,59.1,11.36,289.28,346.08,11.5
6214.TW,2026-07-02,45,20,10,15,0,0.73,1.74,-1.01,43.1,4.01,123.98,144.03,21.7
2353.TW,2026-07-02,45,30,5,10,0,0.03,0.67,-0.65,34.6,1.6,28.8,36.8,18.1
2597.TW,2026-07-02,45,25,10,10,0,1.53,3.42,-1.89,26.5,6.04,156.92,187.12,19.1
8077.TWO,2026-07-01,45,30,10,5,0,0.32,1.02,-0.7,35.2,1.85,44.25,53.5,3.0
5864.TWO,2026-07-02,45,30,15,0,0,1.89,2.81,-0.93,57.9,2.3,41.55,53.05,0.0
5228.TWO,2026-07-02,40,15,10,15,0,2.77,4.15,-1.38,46.1,6.19,55.32,86.27,48.2
6642.TWO,2026-07-02,40,25,10,5,0,0.73,1.99,-1.26,47.6,4.27,73.36,94.71,2.7
