Ticker,Date,Score,Pattern,Momentum,Fundamental,RS,MACD,Signal,Hist,RSI,ATR,StopLoss,TakeProfit,RevenueGrowth
5215.TW,2026-06-18,60,30,15,15,0,0.28,0.83,-0.56,37.4,1.92,41.51,51.11,28.3
6116.TW,2026-06-18,60,25,15,5,15,1.5,1.65,-0.15,54.5,1.62,15.56,23.66,4.0
3066.TWO,2026-06-18,60,35,10,15,0,0.22,0.34,-0.12,49.3,1.26,18.78,25.08,20.5
3265.TWO,2026-06-18,60,30,15,15,0,0.04,0.63,-0.6,49.4,10.75,168.0,221.75,20.7
6138.TWO,2026-06-18,55,25,20,10,0,10.26,10.95,-0.69,53.4,19.86,318.78,418.08,11.4
8354.TWO,2026-06-18,55,40,10,5,0,0.0,0.06,-0.06,31.8,0.37,15.71,17.56,6.6
3317.TWO,2026-06-18,55,25,20,10,0,3.26,3.56,-0.3,55.3,4.8,78.7,102.7,12.5
6716.TWO,2026-06-18,55,30,10,15,0,1.44,1.78,-0.34,46.8,7.07,88.36,123.71,68.3
1762.TW,2026-06-18,55,30,10,15,0,0.05,0.89,-0.84,37.5,1.82,31.86,40.96,87.2
1525.TW,2026-06-18,55,35,15,5,0,0.56,0.98,-0.42,33.6,2.16,61.68,72.48,1.7
3028.TW,2026-06-18,55,20,15,15,5,0.37,1.18,-0.81,43.4,3.55,67.9,85.65,95.8
4106.TW,2026-06-18,55,35,15,5,0,0.11,0.23,-0.12,26.2,0.5,22.4,24.9,1.8
3706.TW,2026-06-18,55,30,10,15,0,0.3,1.06,-0.76,47.6,5.08,76.74,102.14,34.6
3356.TW,2026-06-18,55,30,20,5,0,0.99,1.15,-0.16,54.4,2.75,54.9,68.65,8.1
3231.TW,2026-06-18,55,25,15,15,0,4.01,5.52,-1.52,51.5,10.04,141.42,191.62,144.3
3162.TWO,2026-06-18,55,35,15,5,0,0.8,1.13,-0.33,52.1,3.77,77.96,96.81,6.4
6190.TWO,2026-06-18,55,30,15,10,0,0.99,1.76,-0.77,36.4,5.16,72.58,98.38,10.1
3332.TWO,2026-06-18,55,35,10,10,0,0.05,0.38,-0.33,45.9,2.76,59.48,73.28,19.6
6526.TW,2026-06-18,55,25,20,5,5,4.08,5.98,-1.89,56.6,33.36,629.28,796.08,4.5
8110.TW,2026-06-18,55,40,0,5,10,1.38,1.4,-0.02,39.6,3.95,51.3,71.05,9.9
6922.TWO,2026-06-18,50,25,10,15,0,1.17,2.99,-1.81,43.2,10.82,164.36,218.46,22.4
6642.TWO,2026-06-18,50,30,15,5,0,3.78,4.33,-0.55,49.8,5.41,79.78,106.83,2.7
1514.TW,2026-06-18,50,25,10,15,0,0.28,1.58,-1.31,47.0,7.43,106.64,143.79,25.3
2355.TW,2026-06-18,50,35,10,5,0,0.4,0.74,-0.33,37.6,3.86,50.18,69.48,5.6
6161.TWO,2026-06-18,50,30,10,10,0,0.89,1.7,-0.81,32.2,2.33,48.14,59.79,16.3
6509.TWO,2026-06-18,50,30,15,5,0,0.19,0.7,-0.51,42.5,2.31,43.33,54.88,5.3
6206.TW,2026-06-18,50,25,15,10,0,1.29,3.19,-1.91,40.6,6.39,118.72,150.67,11.0
3416.TW,2026-06-18,50,25,15,10,0,1.41,2.7,-1.29,38.5,6.18,163.64,194.54,18.2
8039.TW,2026-06-18,50,35,10,5,0,0.77,0.92,-0.14,39.6,10.61,124.28,177.33,8.5
1583.TW,2026-06-18,45,30,10,5,0,0.3,0.9,-0.6,22.6,2.72,44.86,58.46,7.9
2453.TW,2026-06-18,45,30,10,5,0,0.01,0.55,-0.54,34.1,2.0,52.6,62.6,7.5
2420.TW,2026-06-18,45,25,15,5,0,0.43,1.09,-0.66,39.9,2.16,56.88,67.68,0.8
2313.TW,2026-06-18,45,25,10,10,0,0.96,2.89,-1.94,41.6,18.99,221.52,316.47,16.8
2070.TWO,2026-06-18,45,30,10,5,0,0.68,1.26,-0.58,33.0,3.56,61.08,78.88,8.2
6020.TWO,2026-06-18,45,35,10,0,0,0.34,0.56,-0.22,41.3,1.05,20.7,25.95,0.0
3141.TWO,2026-06-18,45,25,15,5,0,2.46,3.72,-1.26,34.1,4.09,65.82,86.27,8.6
6456.TW,2026-06-18,45,30,10,5,0,0.43,1.16,-0.73,49.9,6.04,64.32,94.52,5.9
5464.TWO,2026-06-18,45,25,10,10,0,4.32,5.35,-1.03,38.8,7.27,59.16,95.51,19.6
7556.TWO,2026-06-18,45,25,10,10,0,1.84,3.03,-1.19,48.3,14.04,246.92,317.12,10.8
4555.TW,2026-06-18,40,25,10,5,0,0.36,1.42,-1.06,25.3,2.99,41.87,56.82,7.1
4163.TWO,2026-06-18,40,25,10,5,0,1.39,2.42,-1.04,49.6,7.0,101.0,136.0,1.7
3467.TWO,2026-06-18,40,30,10,0,0,0.06,1.03,-0.98,30.3,3.56,57.18,74.98,0.0
