Ticker,Date,Score,Pattern,Momentum,Fundamental,RS,MACD,Signal,Hist,RSI,ATR,StopLoss,TakeProfit,RevenueGrowth
6506.TWO,2026-06-17,60,35,20,5,0,0.08,0.28,-0.19,50.5,0.63,17.59,20.74,9.8
6716.TWO,2026-06-17,55,30,10,15,0,1.03,1.87,-0.84,35.6,8.15,84.2,124.95,68.3
3293.TWO,2026-06-17,55,25,20,10,0,6.54,8.32,-1.78,57.1,26.21,722.58,853.63,16.9
8039.TW,2026-06-17,55,35,15,5,0,0.6,0.95,-0.35,45.7,11.29,123.42,179.87,8.5
2330.TW,2026-06-17,55,20,20,15,0,41.34,43.16,-1.82,59.9,60.25,2264.5,2565.75,35.1
1773.TW,2026-06-17,55,30,15,10,0,0.8,1.47,-0.67,43.1,6.36,161.78,193.58,10.6
3028.TW,2026-06-17,55,20,15,15,5,0.32,1.38,-1.06,42.5,3.56,67.18,84.98,95.8
5215.TW,2026-06-17,55,30,10,15,0,0.25,0.97,-0.72,41.0,1.97,40.46,50.31,28.3
1521.TW,2026-06-17,55,35,10,10,0,0.28,0.39,-0.11,47.4,1.21,24.13,30.18,13.0
3162.TWO,2026-06-17,55,35,15,5,0,0.76,1.21,-0.45,56.0,3.81,77.18,96.23,6.4
6792.TW,2026-06-17,55,35,15,5,0,1.48,1.93,-0.45,42.6,2.87,60.76,75.11,4.5
3707.TWO,2026-06-17,55,25,15,15,0,1.41,2.03,-0.62,42.9,5.87,68.76,98.11,20.2
3211.TWO,2026-06-17,55,25,15,15,0,9.66,11.6,-1.94,46.9,27.75,372.5,511.25,41.5
6509.TWO,2026-06-17,50,30,15,5,0,0.22,0.83,-0.6,39.1,2.33,42.64,54.29,5.3
5236.TWO,2026-06-17,50,25,15,10,0,0.37,1.84,-1.46,39.8,6.66,148.68,181.98,16.2
7556.TWO,2026-06-17,50,25,15,10,0,2.13,3.33,-1.19,53.6,14.21,249.58,320.63,10.8
8499.TW,2026-06-17,50,30,5,15,0,1.19,1.73,-0.53,45.4,13.96,275.58,345.38,75.5
8110.TW,2026-06-17,50,35,0,5,10,1.25,1.4,-0.15,43.9,4.21,49.98,71.03,9.9
6756.TW,2026-06-17,50,30,10,5,5,0.92,1.46,-0.54,47.1,4.94,89.12,113.82,6.4
6411.TWO,2026-06-17,50,30,10,10,0,2.22,3.11,-0.89,29.6,6.31,84.58,116.13,12.8
6020.TWO,2026-06-17,45,35,10,0,0,0.37,0.61,-0.24,46.3,1.09,20.57,26.02,0.0
5464.TWO,2026-06-17,45,25,10,10,0,4.38,5.6,-1.22,47.8,7.66,58.08,96.38,19.6
2453.TW,2026-06-17,45,30,10,5,0,0.1,0.68,-0.58,38.9,1.99,52.92,62.87,7.5
6695.TW,2026-06-17,45,30,10,5,0,0.53,1.05,-0.51,44.3,3.36,47.78,64.58,4.5
6651.TWO,2026-06-17,45,25,15,5,0,3.73,5.34,-1.62,47.5,7.75,127.0,165.75,2.4
7712.TWO,2026-06-17,45,25,15,5,0,2.2,3.55,-1.35,49.1,11.64,144.72,202.92,4.5
6770.TW,2026-06-17,45,25,5,15,0,1.45,2.74,-1.29,40.0,5.72,58.76,87.36,22.1
2070.TWO,2026-06-17,45,30,10,5,0,0.54,1.41,-0.87,35.5,3.86,59.88,79.18,8.2
4555.TW,2026-06-17,40,25,10,5,0,0.43,1.68,-1.25,22.8,3.17,40.56,56.41,7.1
2458.TW,2026-06-17,40,20,15,5,0,0.97,2.63,-1.66,45.3,7.93,140.64,180.29,3.4
4163.TWO,2026-06-17,40,25,10,5,0,1.56,2.68,-1.13,47.7,7.07,100.86,136.21,1.7
3141.TWO,2026-06-17,40,25,10,5,0,2.53,4.04,-1.51,24.0,3.97,63.66,83.51,8.6
