Ticker,Date,Score,Pattern,Momentum,Fundamental,RS,MACD,Signal,Hist,RSI,ATR,StopLoss,TakeProfit,RevenueGrowth
1595.TWO,2026-09-21,50,35,0,15,0,0.04,0.26,-0.22,48.4,,,,32.5
5434.TW,2026-09-21,50,30,5,15,0,3.52,3.57,-0.05,50.0,,,,22.6
8093.TWO,2026-09-21,50,35,0,15,0,0.37,0.71,-0.34,27.9,,,,52.7
6209.TW,2026-09-21,50,35,0,15,0,1.54,1.67,-0.13,47.3,,,,70.3
8481.TW,2026-09-21,50,35,5,10,0,0.13,0.17,-0.04,50.8,,,,10.8
4540.TW,2026-09-21,50,35,0,15,0,0.37,0.44,-0.07,49.6,,,,29.2
3231.TW,2026-09-21,50,30,5,15,0,1.75,2.34,-0.59,55.1,,,,62.4
4760.TWO,2026-09-21,50,35,0,15,0,1.47,1.64,-0.17,48.2,,,,64.3
1268.TWO,2026-09-21,45,35,0,10,0,0.79,0.96,-0.17,47.5,,,,19.2
6419.TWO,2026-09-21,45,30,0,15,0,0.01,0.53,-0.52,49.6,,,,347.3
7704.TWO,2026-09-21,45,35,5,5,0,0.03,0.09,-0.06,50.0,,,,6.1
3631.TWO,2026-09-21,45,30,0,15,0,0.59,0.73,-0.14,47.0,,,,34.3
6670.TW,2026-09-21,45,30,0,15,0,1.77,2.38,-0.61,45.8,,,,22.9
2753.TW,2026-09-21,45,30,5,10,0,0.9,1.18,-0.28,52.2,,,,10.7
1583.TW,2026-09-21,45,30,10,5,0,0.12,0.36,-0.24,43.9,0.88,45.74,50.14,2.8
6914.TW,2026-09-21,45,35,5,5,0,0.74,0.9,-0.17,50.0,,,,8.3
4949.TW,2026-09-21,45,30,0,15,0,0.32,0.76,-0.44,27.7,,,,43.1
4967.TW,2026-09-21,45,25,5,15,0,4.15,5.48,-1.33,50.8,,,,66.2
6792.TW,2026-09-21,45,40,0,5,0,0.21,0.29,-0.08,48.6,,,,7.8
6782.TW,2026-09-21,45,35,0,10,0,6.91,7.38,-0.48,43.4,,,,17.8
3444.TWO,2026-09-21,45,35,5,5,0,0.58,0.75,-0.17,50.9,,,,4.6
6141.TW,2026-09-21,45,30,0,15,0,1.87,2.63,-0.76,34.1,,,,28.6
1777.TWO,2026-09-21,45,35,5,5,0,0.13,0.27,-0.14,51.1,,,,3.6
9918.TW,2026-09-21,45,35,5,5,0,0.11,0.13,-0.02,55.4,,,,4.9
3049.TW,2026-09-21,40,35,0,5,0,0.05,0.15,-0.1,18.4,,,,7.2
3023.TW,2026-09-21,40,25,5,10,0,2.97,4.0,-1.03,54.7,,,,16.6
2906.TW,2026-09-21,40,35,0,5,0,0.05,0.08,-0.03,47.8,,,,2.0
2739.TW,2026-09-21,40,35,0,5,0,0.21,0.39,-0.18,30.2,,,,5.8
1605.TW,2026-09-21,40,25,10,5,0,0.04,0.28,-0.24,35.7,0.95,35.2,39.95,6.9
5515.TW,2026-09-21,40,30,0,10,0,0.25,0.77,-0.52,32.9,,,,18.0
4766.TW,2026-09-21,40,30,0,10,0,0.39,0.76,-0.37,45.1,,,,13.4
3135.TW,2026-09-21,40,25,0,15,0,0.44,1.59,-1.15,32.7,,,,320.1
8354.TWO,2026-09-21,40,35,0,5,0,0.02,0.1,-0.08,42.5,,,,2.8
6716.TWO,2026-09-21,40,25,0,15,0,1.64,2.93,-1.29,42.7,,,,43.8
8932.TWO,2026-09-21,40,35,0,5,0,0.18,0.41,-0.24,48.5,,,,8.2
6240.TWO,2026-09-21,40,35,0,5,0,0.93,0.99,-0.06,46.3,,,,0.3
3680.TWO,2026-09-21,40,25,0,15,0,12.51,13.17,-0.66,48.0,,,,35.4
3228.TWO,2026-09-21,40,30,0,10,0,2.89,3.65,-0.76,33.8,,,,19.2
4139.TWO,2026-09-21,40,35,0,5,0,1.2,1.32,-0.12,40.4,,,,1.1
4735.TWO,2026-09-21,40,35,0,5,0,0.4,0.7,-0.3,28.7,,,,7.8
3490.TWO,2026-09-21,35,25,0,10,0,0.97,1.53,-0.56,44.0,,,,13.9
1815.TWO,2026-09-21,35,20,0,15,0,6.28,7.73,-1.45,47.7,,,,49.8
4938.TW,2026-09-21,35,30,0,5,0,0.36,0.65,-0.3,47.9,,,,2.7
3617.TW,2026-09-21,35,25,0,10,0,1.5,2.57,-1.07,44.1,,,,15.8
5871A.TW,2026-09-21,35,30,5,0,0,0.08,0.11,-0.03,50.0,,,,0.0
6953.TWO,2026-09-21,35,30,0,5,0,1.35,2.18,-0.84,41.0,,,,7.0
6278.TW,2026-09-21,30,25,0,5,0,2.35,3.45,-1.1,46.8,,,,5.1
3504.TW,2026-09-21,30,25,0,5,0,0.19,1.2,-1.01,41.8,,,,4.8
